GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
WHS2_516,Distribution of causes of death among children aged <5 years (%) - Congenital anomalies,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=89,,,,VOID,Void,,2004,2004,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,24,24.00000,,,,,
WHS2_516,Distribution of causes of death among children aged <5 years (%) - Congenital anomalies,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=89,,,,VOID,Void,,2005,2005,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,24,24.00000,,,,,
WHS2_516,Distribution of causes of death among children aged <5 years (%) - Congenital anomalies,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=89,,,,VOID,Void,,2006,2006,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,24,24.00000,,,,,
WHS2_516,Distribution of causes of death among children aged <5 years (%) - Congenital anomalies,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=89,,,,VOID,Void,,2007,2007,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,22,22.00000,,,,,
WHS2_516,Distribution of causes of death among children aged <5 years (%) - Congenital anomalies,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=89,,,,VOID,Void,,2008,2008,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,22,22.00000,,,,,
WHS2_516,Distribution of causes of death among children aged <5 years (%) - Congenital anomalies,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=89,,,,VOID,Void,,2009,2009,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,22,22.00000,,,,,
WHS2_516,Distribution of causes of death among children aged <5 years (%) - Congenital anomalies,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=89,,,,VOID,Void,,2010,2010,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,22,22.00000,,,,,
WHS2_523,Distribution of causes of death among children aged <5 years (%) - Birth asphyxia,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=89,,,,VOID,Void,,2000,2000,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,5,5.00000,,,,,
WHS2_523,Distribution of causes of death among children aged <5 years (%) - Birth asphyxia,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=89,,,,VOID,Void,,2001,2001,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,5,5.00000,,,,,
WHS2_523,Distribution of causes of death among children aged <5 years (%) - Birth asphyxia,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=89,,,,VOID,Void,,2002,2002,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,6,6.00000,,,,,
WHS2_523,Distribution of causes of death among children aged <5 years (%) - Birth asphyxia,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=89,,,,VOID,Void,,2003,2003,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,5,5.00000,,,,,
WHS2_523,Distribution of causes of death among children aged <5 years (%) - Birth asphyxia,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=89,,,,VOID,Void,,2004,2004,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,4,4.00000,,,,,
WHS2_523,Distribution of causes of death among children aged <5 years (%) - Birth asphyxia,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=89,,,,VOID,Void,,2005,2005,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,4,4.00000,,,,,
WHS2_523,Distribution of causes of death among children aged <5 years (%) - Birth asphyxia,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=89,,,,VOID,Void,,2006,2006,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,4,4.00000,,,,,
WHS2_523,Distribution of causes of death among children aged <5 years (%) - Birth asphyxia,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=89,,,,VOID,Void,,2007,2007,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,3,3.00000,,,,,
WHS2_523,Distribution of causes of death among children aged <5 years (%) - Birth asphyxia,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=89,,,,VOID,Void,,2008,2008,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,3,3.00000,,,,,
WHS2_523,Distribution of causes of death among children aged <5 years (%) - Birth asphyxia,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=89,,,,VOID,Void,,2009,2009,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,3,3.00000,,,,,
WHS2_523,Distribution of causes of death among children aged <5 years (%) - Birth asphyxia,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=89,,,,VOID,Void,,2010,2010,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,3,3.00000,,,,,
WHS3_40,Cholera - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=42,,,,PUBLISHED,Published,,2009,2009,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,10,,,,,,Eight of the ten reported cases are imported.
WHS3_40,Cholera - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=42,,,,PUBLISHED,Published,,2011,2011,,AMR,Americas,,,,,USA,United States of America,,,,,42.00,42.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1974,1974,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,272,272.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1975,1975,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,307,307.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1976,1976,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,128,128.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1977,1977,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,84,84.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1978,1978,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,76,76.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1979,1979,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,59,59.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1980,1980,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,3,3.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1981,1981,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,5,5.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1982,1982,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,2,2.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1983,1983,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,5,5.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1984,1984,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,1,1.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1985,1985,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,3,3.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1986,1986,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,0,0.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1987,1987,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,3,3.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1988,1988,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,2,2.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1989,1989,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,3,3.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1990,1990,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,4,4.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1991,1991,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,5,5.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1992,1992,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,4,4.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1993,1993,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,0,0.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1994,1994,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,2,2.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1995,1995,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,0,0.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1996,1996,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,2,2.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1997,1997,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,5,5.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1998,1998,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,1,1.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1999,1999,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,1,1.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,2000,2000,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,2,2.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,2001,2001,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,1,1.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,2002,2002,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,0,0.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,2003,2003,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,1,1.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,2004,2004,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,0,0.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,2005,2005,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,0,0.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,2006,2006,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,0,0.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,2007,2007,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,0,0.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,2008,2008,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,0,0.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,2009,2009,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,0,0.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,2010,2010,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,0,0.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,2011,2011,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,0,0.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,2012,2012,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,1,1.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,2013,2013,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,0,0.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,2014,2014,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,1,1.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,2015,2015,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,0,0.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,1974,1974,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,2402,2402.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,1975,1975,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,1738,1738.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,1976,1976,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,1010,1010.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,1977,1977,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,2177,2177.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,1978,1978,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,2063,2063.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,1979,1979,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,1623,1623.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,1980,1980,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,1730,1730.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,1981,1981,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,1248,1248.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,1982,1982,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,1895,1895.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,1983,1983,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,2463,2463.00000,,,,,
